Datetime,Tweet Id,Username,Location,Language,Hashtags,Text
2023-02-15 01:35:47+00:00,1625670172517502976,Sky1208450270,,in,,b'Bagaimana mengelakkan diri daripada tidak dijangkiti HIV?  \n\n\xe2\x9d\x8cJangan terlibat/amalkan seks bebas\n\xe2\x9d\x8cJangan ganti-ganti pasangan\n\xe2\x9d\x8cJangan berkongsi jarum suntikan \n\xe2\x9d\x8cElakkan seks oral (boleh menyebabkan jangkitan HIV sekiranya ada luka dalam mulut)\n\nSemoga bermanfaat \xf0\x9f\x98\x87\xf0\x9f\x98\x87'
2023-02-15 01:29:21+00:00,1625668554518581248,Anakrepubl1k,,in,,b'@NKRI_jokowisyoo SEKS bebas inilah yg selalu ada di Benak pejabat Dinkes Depok...'
2023-02-14 23:28:26+00:00,1625638126453682176,tawan_f1,"Tanah Sareal, Indonesia",in,,"b'@sbyfess Padahal klo mau seks bebas sih gak perlu nunggu Valentine, tiap hari juga bisa https://t.co/ItTFmsusCJ'"
2023-02-14 23:28:16+00:00,1625638080819646464,babanyajawara,"Bekasi, Jawa Barat",in,,"b'Gela parkiran apart penuh bener pas Valentine, padahal weekdays. Hayo pada seks bebas ya......'"
2023-02-14 17:05:22+00:00,1625541721940713472,salima252lagi,"Depok, Jawa Barat",in,,"b'@13th_palace @ChacaVarma Tapi ceweknya juga ga pakai hsiteris spill base sih\n\nBiasa aja nanggepi kehamilan\n\nSadar itu resiko seks bebas tnp kondom\n\nKalau mau lanjut lanjut\nAnd few will choose to abort the pregnancy\n\nKalau ga, anak dikasih ke dinas sosial mereka buat di adopt keluarga yg lebih mapan'"
2023-02-14 16:53:37+00:00,1625538766374055937,salima252lagi,"Depok, Jawa Barat",in,,b'@akumu_no_mora Konsekuensi seks bebas ga pakai pengaman \n\nKONSEKUENSI!'
2023-02-14 16:11:35+00:00,1625528185961033732,sarimin,di Seluruh Kabupaten,in,,b'@RifkyMedia seks bebas termasuk'
2023-02-14 15:49:10+00:00,1625522547549929472,terkinidotid,"Makassar, Indonesia",in,"['Makassar', 'dannypomanto', 'jualcoklatvalentine']","b""Larang Jual Coklat Valentine, Danny Pomanto: Itu Merangsang Orang untuk Seks Bebas: Wali Kota Makassar, Moh Ramdhan 'Danny' Pomanto melarang masyarakat untuk menjual coklat di Hari Valentine maupun merayakan\xe2\x80\xa6 https://t.co/p8Bn4eyYz1 #Makassar #dannypomanto #jualcoklatvalentine"""
2023-02-14 15:43:25+00:00,1625521098992365569,sarimin,di Seluruh Kabupaten,in,,"b'padahal drpd seks bebas cm sekali di hari valentine mendingan bebas seks setiap hari, syukur\xc2\xb2 udah halal. misalnya.'"
2023-02-14 15:12:40+00:00,1625513361894162432,SUARA_RAKYAT_24,,in,,"b'@NKRI_jokowisyoo Diluar Hari Valentine, seks bebas tidak bisa terkena HIV AIDS... \xf0\x9f\xa5\xb6'"
2023-02-14 15:06:04+00:00,1625511698420629504,rahardjo_hary,,in,,b'@NKRI_jokowisyoo Kalo yg cabul ke santri bukan seks bebas yak...'
2023-02-14 14:49:54+00:00,1625507632600711168,fabiola_pramono,,in,,"b'Parahnya lagi, kini sebagian remaja muslim juga termakan propaganda valentine sebagai hari kasih sayang. Kendati dinamakan hari kasih sayang, tetap saja Valentine Day tidak bisa lepas dari seks bebas.'"
2023-02-14 14:44:26+00:00,1625506256135008259,fastrecoil,Indonesia,in,,"b'opini jelek kek gini ternyata ada banyak yg dukung yaa wkwk, ""seks bebas, asal aman""'"
2023-02-14 14:23:31+00:00,1625500991675338755,kelinciiputiih,,in,,b'@convomf cerita seks bebas kesekian'
2023-02-14 14:05:44+00:00,1625496518542376963,boffxla,,in,,b'Jaman sekarang seks bebas dilandasi research\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nMoga g hiv deh lo smw'
2023-02-14 12:58:02+00:00,1625479479467589632,tio_richardo,,in,,"b'Selamat Hari Valentine! Ingat! Santo Valentinus adalah sosok Martir dan bukan orang yang Romantis. Jangan asal kaprah tentang Valentine. Apalagi cocoklogi dengan budaya seks bebas, mabuk\xc2\xb2an, dll. Penting pelajari Sejarah biar gak mudah gampang DiDoktrin!  https://t.co/znBS1joG9C'"
2023-02-14 11:49:18+00:00,1625462180907995136,BeeCraftMacrame,"Surakarta, Jawa Tengah",in,,b'@NKRI_jokowisyoo Seks bebas gak melulu hrs di hari valentine.....dinkes GOBLOK ...'
2023-02-14 11:37:58+00:00,1625459328764477440,portalmediaid,"Makassar, Indonesia",in,"['BeritaTerkini', 'media', 'Online', 'news', 'BreakingNews', 'dannypomanto', 'ValentinesDay', 'ChocolateDay', 'seksbebas', 'Makassar', 'Indonesia']","b'Wali Kota Danny Larang Warga Makassar Beri Coklat di Hari Valentine: Itu Merangsang, Menjurus ke Seks Bebas\n\nBaca Selengkapnya: https://t.co/ZgnBRodYTU\n\n#BeritaTerkini #media #Online #news #BreakingNews #dannypomanto #ValentinesDay #ChocolateDay #seksbebas #Makassar #Indonesia'"
2023-02-14 11:33:03+00:00,1625458094347276289,berita_teras,Lampung - Sumatera,in,,"b'Akibat Seks Bebas, Ratusan Anak di Lampung Utara Ajukan Dispensasi Nikah https://t.co/aqOADdz3xp https://t.co/xyWGtAIftP'"
2023-02-14 10:57:05+00:00,1625449043391582208,lulanalaluna,,in,,"b""Jadi kepikiran... kenapa gak coba tiru series remaja korea aja, suapaya jgn terlalu 'lompat'. Di Korea emang orang2 bebas ngelakuin seks di luar nikah, tp kalo urusan remaja, mereka itu overprotective... kurang lebih mirip sama indo."""
2023-02-14 10:52:03+00:00,1625447774019006464,teras_bisnis,Jakarta,in,,"b'Akibat Seks Bebas, Ratusan Anak di Lampung Utara Ajukan Dispensasi Nikah https://t.co/8tFvJh8n8Q https://t.co/VltbjJxpXY'"
2023-02-14 10:45:18+00:00,1625446075879546881,RinalDelapanen2,,in,,b'@Restu66441205 @ch_chotimah2 @erickthohir @aniesbaswedan Dan terbukti juga perilaku yg dipimpin mengikuti perilaku sang pemimpin.ini fakta bukan hoax ratusan ribu remaja asal jateng hamil di luar nikah.krna seks bebas akibat sering nonton bokep seperti yg di ajarkan ganjar.\n\nApakah anda ingin anak anak Indonesia moral nya rusak..? https://t.co/T7TV5Pu0Y2'
2023-02-14 10:15:49+00:00,1625438657187393537,rizieqdivist,Indonesia,in,,b'@NKRI_jokowisyoo Udah bener itu. Hindari seks bebas di Hari Valentine krn itu mengotori kesucian hari tsb. Sebaiknya lakukan seks bebas di luar Hari Valentine.\n\n\xf0\x9f\xa4\xad\xf0\x9f\x98\xb5\xe2\x80\x8d\xf0\x9f\x92\xab\xf0\x9f\xa4\xa3'
2023-02-14 08:32:22+00:00,1625412621070630912,briptusaeful,"Minnesota , North America ",in,,b'@Tuahsakato999 @Lembayung071 @aniesbaswedan Ang bodo cabiak ang ... ang dukung rang gadang ota... ang dukuang pencetus liberal dan seks bebas di paramadina universiry ang dukuang seorang murtadin... pantek amak ang kancing... po dang ?? Calon murtaddin waang ko tek pantek https://t.co/GxBsjSGy7w'
2023-02-14 06:36:20+00:00,1625383422641459201,NKRI_jokowisyoo,"DKI Jakarta, Indonesia",in,,b'Kenapa cuma saat hari valentine aja yg dihindari?...sedang hari\xc2\xb2 selain valentine masih ada 364 hari yg bisa mereka gunakan utk melakukan seks bebas.\n\nGebleg nya maksimal nih dinkes depok'
2023-02-14 06:36:19+00:00,1625383418371645440,NKRI_jokowisyoo,"DKI Jakarta, Indonesia",in,,"b'Emang valentine itu identik dgn seks bebas begitu menurut dinkes Depok?\n\nKalo yg otaknya mesum,seks bebas bisa mereka lakukan kapanpun dan dimanapun. https://t.co/vCqXY8PYjZ'"
2023-02-14 06:15:53+00:00,1625378273894223873,ditgapuak,Indonesia,in,,"b'Valentine bukan budaya kita. Budaya kita adalah seks bebas suka sama suka lalu spall spill di Twitter sebagai si paling tersakiti kalau ""jebol"".'"
2023-02-14 05:33:53+00:00,1625367703585452032,sideofarsha,,in,,"b'bener juga sih ini, seks bebas dimana-mana. tapi kalo udah hamidun minta pertanggung jawaban aowkaowkao'"
2023-02-14 03:35:21+00:00,1625337874341330944,Alunanusantara,BDG,in,,b'@VICE_ID Seks bebas'
2023-02-14 01:45:21+00:00,1625310192983474176,okkotsuyutta,20↑ • any pronouns • selective,in,,b'@iluviens baru nginjak 20 awal jadi berasa dah dewasa dan siap seks brutal dgn bebas \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2023-02-14 01:33:19+00:00,1625307163286732800,SanieMuhammad,Silau Laut,in,,"b'@DataindonesiaId Kok bisa resesi seks, sementara seks bebas makin marak?'"
2023-02-14 01:17:54+00:00,1625303286181163009,bentdaoud,al-bantani,in,,"b'@leeRIyess @banguenpagi @Askrlfess ya gapapa lah org udh sah ini, bebas mau seks brutal juga aowkwkwk'"
2023-02-13 23:39:51+00:00,1625278611594047489,oryzasav,,in,['Islamkaffah'],"b""Astaghfirullahal'adzim angka kehamilan remaja akibat seks bebas di NTT Capai 20,4 Persen. Miris sekali, yuk simak selengkapnya di video MMC  ya!\n#Islamkaffah \nhttps://t.co/izeAQDWoZM"""
2023-02-13 18:04:11+00:00,1625194134666620928,gahana5150,"DKI Jakarta, Indonesia",in,,"b'@nitipdonggg @gnolbo Karna lo komentar tanpa dasar Ilmu, makanya kata Tolol pantas buat dikeluarkan.\n\nApa komentar lo sama dengan kasus para Pelajar yg melakukan seks bebas bahkan saat mereka sedang Jam Sekolah?\n\nKasus yg jauh lebuh menyeramkan dr Video diatas. https://t.co/uovChfcCJ1'"
2023-02-13 17:31:56+00:00,1625186019988611073,natdiaga,pls put your age/born year :D,in,,b'Di luar kontrak.... Kan kita mikir cuma mikir bikin campaign stop seks bebas tanpa pengaman...... Ternyata dikasih sample karet pengaman juga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xadMAU NANGIS ANAK ANAK BINGUNG INI DISURUH REVIEW JUGA KAH APA DISURUH PERGAULAN BEBAS JUGA KITA.'
2023-02-13 15:42:03+00:00,1625158367881891841,RisollWawi,,in,['IslamKaffah'],"b'Remaja oh remaja, nasibmu kini... \nSeks bebas, gaul bebas lalu KTD dan aborsi. Inilah harga yg harus dibayar akibat penerapan liberalisme di kalangan pemuda. Hidup mereka terombang-ambing oleh gempuran budaya dan gaya hidup serba bebas. \nMMC Millenials \n#IslamKaffah'"
2023-02-13 15:37:15+00:00,1625157158815019011,Bintang061976,,in,['IslamKaffah'],b'Seks bebas dan aborsi adalah contoh efek buruk liberalisme dlm kehidupan. Muncullah kehamilan tak diinginkan pd remaja. Lalu hingga kapan kerusakan akibat pergaulan bebas ini berhenti? \nMMC Millenials\n#IslamKaffah \nhttps://t.co/xjIC5NMW03'
2023-02-13 15:30:00+00:00,1625155334527676421,HZhanyta,,in,['IslamKaffah'],"b""Dlm masyarakat kapitalisme yg b'asaskn kebebasan, naluri seksual ditempatkan sbg tujuan shingga mereka melampiaskn syahwat dg bebas. Muncullah pergaulan bebas, seks bebas. Maka wajar jika kini banyak remaja hamil diluar nikah. \nMMC Millenials\n#IslamKaffah\nhttps://t.co/N244gFXuZf"""
2023-02-13 12:22:27+00:00,1625108136444174339,Kakak211,Indonesia,in,,"b'@P3nulis_alam1_ Ajaran yang dijejali kebencian tidak mungkin menghalalkan hari kasih sayang. Dimaklumi saja!\nTetapi banyak juga yang membangkang, menggunakan momen valentine day untuk seks bebas. Padahal bukan itu tujuan hari valentine. Lebih baik berkasih sayang dengan keluarga terdekat'"
2023-02-13 12:06:34+00:00,1625104140149100544,RCjpcpSnfBLLX9b,Cilalung _ Indonesia 🇮🇩,in,,"b'Fatwa MUI Nomor 3 Tahun 2017, umat Islam dilarang merayakannya VD karena\n\n1. Bkn trmasuk dlm tradisi Islam;\n2.Dikhawatirkan mnjerumuskan muda-mudi muslim kpd pergaulan bebas (seks di luar nikah); dan\n3.Brpotensi membawa keburukan.\nhttps://t.co/2MBoIwF8ME'"
2023-02-13 11:39:55+00:00,1625097431980593152,amarthani,Indonesia,in,,b'@briptusaeful @aniesbaswedan @Ind_Mengajar Maksud kau agama kristen melegalkan seks bebas? Kau yang bodat...bicara udah gak pakek etika...cuci otakmu dulu baru ngetweet'
2023-02-13 11:37:03+00:00,1625096712418385920,newasisi,,in,,b'Bukan mau menormalisasi cuman woee ceritanya tentang fantasi aja dihujat sedangkan diluaran sana seks bebas tuh udah banyak terealisasi apalagi di kota besar \nintinya gausa hujat filmnya anjir yg mau nonton ya nonton aja kalo gamau ya ws gausa!!!! https://t.co/IxdRamDMQW'
2023-02-13 11:20:37+00:00,1625092574733283329,ihzglee,Neverland ,in,,b'@tanyakanrl Maaf ya aku nyesel deh kalau cuma hpnya disitaa yang d ya malah dikira sekte seks bebas di pasaran\n\nAstaghfirullah banget keyboard'
2023-02-13 10:58:52+00:00,1625087102949154817,briptusaeful,"Minnesota , North America ",in,,b'@amarthani @aniesbaswedan @Ind_Mengajar Ya kau tahu sodom dan gomorah di hancurkan Tuhan berarti junjungan kau melegalkan seks bebas berarti dia dilaknat Tuhan dong'
2023-02-13 10:57:32+00:00,1625086764745633792,briptusaeful,"Minnesota , North America ",in,,"b'@amarthani @aniesbaswedan @Ind_Mengajar Ya itu udah ada agama belum ?? Kau bilang sebelum ada agama seks bebas udah ada ?? Mana dalilnya..   anda tahu kristenisasi macam apa yang dilakukan anies di era menjadi rektor ?, salah ngegas pulak kau bodat'"
2023-02-13 10:21:25+00:00,1625077679677644800,adyaishere,,in,,b'@renita_hartini @Askrlfess iya mari kita beramah tamah ke org yg melakukan hal tak sesuai moral uhuy hidup seks bebas!'
2023-02-13 08:27:19+00:00,1625048963090096128,muarateduh,CGK - UPG - KNO ,in,,"b'@karimnas_ @commaditya ni orang selalu aja ngomentarin semua hal. mending anda bantuin ni cewek, gara2 seks bebas yg kata anda gpp tempo hari itu. lagi kebingungan dia dighosting lakinya. noh\n\nhttps://t.co/ha1s7t2lkG'"
2023-02-13 07:54:23+00:00,1625040676051365888,nickregar,Jakarta,in,,"b'@rockymarinus Lmk fkdm lurah boncang emang gitu. Kita bawa2 akhirat pun mereka bodoh amat, mata telinga dan hati mereka udah dikunci keknya gak sadar2.. Gak ingat apa gempa cianjur, gempa turki.\n\nOh tapi tenang, masi banyak pelaku seks bebas dan LGBT yg bisa disalahkan sbg penyebab bencana \xf0\x9f\x91\x8d'"
2023-02-13 07:45:51+00:00,1625038528139911168,setereikiju,,in,,"b'excuse orang yg seks bebas kalo ga ini ya ""sok suci""\n\nbikinnya berdua yg suruh mikir orang2'"
2023-02-13 07:15:46+00:00,1625030958398447617,jjajaang_myeon,,in,['Islamkaffah'],"b'Menurut Kepala BKKBN, ada 3 hal yang harus dihindari para remaja: 1. Seks bebas di luar nikah, 2. Pernikahan dini, 3. Napza dan narkoba. MMC Millenials | Remaja hamil | NTT\n#Islamkaffah\nhttps://t.co/SvePy3mABQ'"
2023-02-13 07:11:08+00:00,1625029790469328896,rafaaja70,,in,['IslamKaffah'],"b'Mau jadi apa negeri ini kalo generasi muda telah teracuni mindset sekulerisme  liberalisme seperti narkoba,seks bebas,tawuran, LGBT, maraknya remaja hamil diluar nikah? Yuu simak di MMC Millenials. #IslamKaffah https://t.co/P8il1ciQNk'"
2023-02-13 07:02:07+00:00,1625027522579804160,mamahusein2,,in,['IslamKaffah'],b'Banyaknya tontonan porno serta seks bebas membuat angka kehamilan remaja semakin meningkat. Dimana peran negara dalam menjaga generasi bangsa? Yuu liat jawabannya di MMC Millenials. #IslamKaffah https://t.co/EgUcmN6ntc'
2023-02-13 06:56:41+00:00,1625026154230083584,Melan32887292,,in,['IslamKaffah'],b'Meningkatnya angka kehamilan remaja disebabkan seks bebas yang merusak generasi bangsa. Simak penjelasannya di MMC Millenials. #IslamKaffah https://t.co/fieMzwNeaT'
2023-02-13 05:34:21+00:00,1625005434619990016,juraganklambi1,,in,,"b'Korelasi stunting dgn budaya seks bebas, nah kan https://t.co/TjZaI9sS4B'"
2023-02-13 04:53:12+00:00,1624995079227330561,sukasukatsuki,,in,,b'seks bebas'
2023-02-13 04:31:05+00:00,1624989514107346946,yazidazhariu,Surakarta,in,,b'Seks bebas aja dosa. Apalagi didepan anaknya. Astaghfirullah'
2023-02-13 04:14:30+00:00,1624985338715451393,briptusaeful,"Minnesota , North America ",in,,b'@amarthani @aniesbaswedan @Ind_Mengajar Terus saya pengen nanya ke anda  tentang isi tweet anda seks bebas sudah ada sebelum ada agama ??? Anda dapat darimana bukti pernyataan anda !!!  Coba tuliskan sumbernya jangan asal ngomong aja anda !!'
2023-02-13 04:08:29+00:00,1624983826517872642,salima252lagi,"Depok, Jawa Barat",in,,b'@rizqitamiang @mnadielmadani7 Perkosaan terjadi krn ga konsen\n\nYg dibahas pembelaan seks bebas di luar pernikahan yg dilakukan dg consent'
2023-02-13 03:56:25+00:00,1624980790106005504,Syachrendra28,Asgard,in,,b'@tanyakanrl Seks bebas'
2023-02-13 03:50:36+00:00,1624979326256177153,salima252lagi,"Depok, Jawa Barat",in,,"b'@strike_bravo_b Anaknya dibuang, ditaruh panti, ditolak secara emosional oleh si ibu, dibunuh, abused\n\nSeks bebas jg penyebab STDs, krn ini bukan tty paham fungsi kondo krn pelaku seks bebas dimana sj atau yg sexually active pastinya akn tergoda at some points ga pakai walau tau perlu Selain...'"
2023-02-13 03:42:46+00:00,1624977355096887296,salima252lagi,"Depok, Jawa Barat",in,,b'Tetap saja sakit &amp; sedihnya aborsi HANYA perempuan nya yg mengalami tanpa bisa membagi ke si (ex) pacar kan? Tetap sj resiko kesehatan yg mengalami HANYA si perempuan tanpa bisa membagi ke si (ex) pacar kan? \n\nJd masih tetap mau bilang seks bebas beneran gapapa? THINK AGAIN! \xf0\x9f\x99\x82'
2023-02-13 03:40:45+00:00,1624976846818541568,hambanya1234,Indonesia,in,,b'@AlbRisang @just_ivaa @arielyudhaa @ClarusMiskin Maksudnya adegan cewek telanjang sama seks bebas kayak Fate kali\xf0\x9f\x98\x82'
2023-02-13 02:48:14+00:00,1624963632428896257,salima252lagi,"Depok, Jawa Barat",in,,b'Bgtu bablas hamil ya semua balik konservatif berharap mendapatkan tanggung jawab dr si lelaki\n\nPadahal kalau memang beneran mau meniru pergaulan barat harusnya tau konsekuensinya (seks bebas) apa; Hamil dan jadi single parent'
2023-02-13 02:18:42+00:00,1624956197244919808,milkyplay_,,in,,b'@didit_jeconiah @infotwitwor_ anjir kapan aja bisa.\n\nduta seks bebas indonesia kah \xf0\x9f\x98\xad\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
2023-02-13 01:39:34+00:00,1624946351154036736,theIawless,Jakarta Capital Region,in,,"b'M24 dom Jaksel, update skin selain jago seks bebas juga jago jadi gangster di jalanan naik Fortuner. https://t.co/mVSkMQbFeh'"
2023-02-13 01:32:01+00:00,1624944448437379072,alpha_queen10,Depok,in,,"b'@radnaradno @tanyarlfes Tapi emang kalo kita udh haid tuh otomatis kita udh sensitif sama lawan jenis, makanya sebnernya itu cma ky semacem cara org tua ngasih seks edukasi supaya kita ga sampe terjerumus ke seks bebas, tpi masalahnya cara kasih tau begitu malah bikin kita jdi bertanya2,'"
2023-02-12 23:06:41+00:00,1624907874404294657,sipalingcitayam,"Bandung, Jawa Barat",in,,b'@mutiaragndsr @tololmeroket Njir itu nikah bukan seksbebas'
2023-02-12 21:39:47+00:00,1624886004674097152,amarthani,Indonesia,in,,"b'@briptusaeful @aniesbaswedan @Ind_Mengajar Apa kristenisasi? Yang bener? Seks bebas terjadi dari jaman sebelum adanya agama, jadi gausah hubung2kan dg agama yang anda gak paham, kritik politik ya kritik politik gosah kemana\xc2\xb2.'"
2023-02-12 21:37:26+00:00,1624885414908792832,lovunakim,She/Her • Studio Ghibli 🌱🍀✨,in,,"b'orang lain lakukan. Seperti pacaran, seks bebas, dia menganggap hal itu keren. Hikari juga berpikir bahwa keluarganya kolot dan terlalu membosankan karena berada dijalan yg benar, jadi si Hikari ini malah membelot dan jadi anak nakal gitu biar keren, hamilnya pas dia masih SMP :( https://t.co/LARchP0MgY'"
2023-02-12 18:59:03+00:00,1624845554953101312,douceurism,ai — they/them,in,,"b'1. lingkungan. menurut gw masyarakat dengan ekonomi menengah ke bawah jarang dapat edukasi tentang sex dan pernikahan, karena itu masih dianggap tabu untuk anak kecil dan remaja. tapi ironisnya di saat yang bersamaan mereka juga terkontaminasi sama konten seks bebas. (\xe2\x80\x94cont.'"
2023-02-12 17:52:13+00:00,1624828736171556865,briptusaeful,"Minnesota , North America ",in,,b'@aniesbaswedan @Ind_Mengajar Tau apa wan kamu tentang mengajar ??? Mengajar Liberal ya !! Pas lu jd rektor di paramadina ?? Mengajar seks bebas antar mahasiswi paramadina ? Mengajar kristenisasi terselubung di paramadina selama kamu jadi rektor ?? Dasar sekutu dajjal mending jadi domba klauss schwab aja wan'
2023-02-12 17:18:18+00:00,1624820200599334917,TheRockabillie,Shawshank,in,,"b'@renita_hartini @Askrlfess Bener juga, ngapain mikirin ketololan org yg melakukan seks bebas.'"
2023-02-12 16:58:46+00:00,1624815286301122561,mutiaragndsr,"Jawa Barat, Indonesia",in,,"b'@sipalingcitayam @tololmeroket Skip gue dari sd smp sma kuliah kerja selalu jadi anak alim, anak rumahan, jd gatau apa itu seks bebas wkwkwk \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'"
2023-02-12 15:50:32+00:00,1624798115365801984,banyak_kirinya,The Long and Winding Road,in,,"b'@FebriyanPratam5 @anjaaayyyyyyyyy @roaxst Emak gua kaga gitu dibilang, mungkin emak lu yang seks bebas dan lahir du luar nikah kali wkek'"
2023-02-12 15:03:31+00:00,1624786281585860608,hiphiphaip,"Bangkok Noi, Bangkok",in,['HitBiteLove'],"b'Gua kenapa sih nonton #HitBiteLove takut sendiri. Ini anak SMA dah sekelas seks BDSM, seks bebas, cewek nya juga woyy\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad Ngeri banget sat'"
2023-02-12 12:39:25+00:00,1624750016916226049,HonestAsshole3,,in,,"b'@renita_hartini @BonekNetijen @Calathea_call @Askrlfess Yaudah kalo gitu anggap aja tanggung jawab dia seks bebas sekarang ya hamil trus ditinggal. Trus ""tanggung jawab"" dia nyebar aib di sosial media yg dia gak bisa kontrol outputnya ya dikasih reaksi negatif.'"
2023-02-12 11:48:51+00:00,1624737293864148992,sekar_epku,"kingcross,klp gading",in,,b'@denmasestu @calomagang @CaloTerminl @BisKota_ @xojolx @mhn_ziziz valentinan?\nMaksudnya legalkan seks bebas?'
2023-02-12 10:55:07+00:00,1624723772204019712,aesculapiusw,,in,,"b'@UnpetitG @radixwp @diskitothebone @ganjarpranowo Dia pndukung porno, seks bebas, anggap wanita sbgai objek \xf0\x9f\x98\x82'"
2023-02-12 10:29:44+00:00,1624717380919390208,du2kpalingdepan,"Jambi, Indonesia",in,,b'Baru selesai nonton film dear david. Kirain bakal bagus kayak Dua Garis Biru atau Penyalin Cahaya. Mengangkat isu edukasi seks bebas atau kekerasan seksual. Tahunya malah normalisasi kenalalan remaja dan LGBT. Sangat disayangkan padahal premisnya menarik.'
2023-02-12 09:12:39+00:00,1624697984587010053,ASAP_Rockok,"Compton, CA",in,,"b""Emang lucu indon indon ini. Melakukan seks bebas tapi ga safe terus bingung pas dapet 'rejeki'-nya."""
2023-02-12 08:49:18+00:00,1624692107461136387,wiridkh,In my mind,in,,b'@yanuyasha @karimnas_ @Askrlfess Kasus penyebaran PMS dan kekerasan seksual itu asalnya bukan dari seks bebas. Tp dari prilaku seksual yg tidak bertanggung jawab dan kebodohan orang nya.'
2023-02-12 08:46:16+00:00,1624691345582612486,fullybooked__,"Bali, Indonesia",in,,"b'@Ivanpradan Km boleh seks bebas, sekarepmu. Tp minimal ojo meteng. Isin \xf0\x9f\x99\x8f'"
2023-02-12 05:52:35+00:00,1624647636358930432,exxxtrahottt,,in,,"b'@decrouwn @jaeangels_ @qveendomq @moviemenfes lah misalnya mau menyoroti seks bebas di kalangan remaja, masa ceritanya tentang emak2 umur 30 tahun? sama dengan film diatas, mau menyoroti fantasi seksual dari anak remaja, masa ceritanya tentang emak2\xf0\x9f\x98\x85'"
2023-02-12 02:15:19+00:00,1624592956803141634,n__vi_a,Indonesia,in,,"b'Intinya tuh aku cerita soal siswi SMA penasaran soal seks, diajak seks, tapi dia ngelihat sendiri akibat ngelakuin sek bebas. \n\nCeritaku terinspirasi dari 1 adegan scene di Hormones the series dimana siswi aborsi di motel tapi selebihnya beda.'"
2023-02-12 02:14:06+00:00,1624592653517217794,TyasZain,"here, there and everywhere",in,,"b'@NaniTriani20 Aku pernah baca laporan sex education training yang dilakukan suatu NGO, isinya menurutku lebih berupa desensitizing istilah-istilah seputar seks dan hubungan seks atau penyebutan alat kelamin.\n\nAda juga materi pergaulan bebas, risiko dan cara menurunkan risiko. \xf0\x9f\xa4\xad\xf0\x9f\x98\x82'"
2023-02-12 01:51:18+00:00,1624586913767358502,_suamiidamanmu,,in,,b'@yupiiaddict_ @unmagnetism Pentingnya menjaga kemaluan dan hasrat biar gak terjeremus ke seks bebas'
2023-02-12 00:28:44+00:00,1624566135130853376,allezvous_,"DKI Jakarta, Indonesia",in,,"b'@Askrlfess Tergantung lu maen di jkt belah mana dan main sm siapa. Kalo circle2 lonte berkedok alter atau open relation yg hobi bobo ya dianggep normal dan biasa aja. Terus seks bebas gini tu bkn cm di jkt, noh di  kabupaten jg bnyk wkw https://t.co/E9NHr81JSL'"
2023-02-12 00:04:33+00:00,1624560051997540353,superrmi,bdg,in,,"b'@Askrlfess ya lingkungan sih, tapi balik lg ke diri sendiri ga semua gaul kudu seks bebas'"
2023-02-12 00:00:23+00:00,1624559000036724736,OOHMYGH0ST,👀,in,,b'bebas anak yo jangan nikah\nnikah mau tapi bebas anak yo jangan hubungan seks\nnikmat hubungan seks mau tapi bebas anak yo gimana ceritanya?\ndisemprot diluar? NAH! aliran sesat menghindari rancangan Tuhan https://t.co/dZZVBBLsrQ'
2023-02-11 18:22:40+00:00,1624474011844628480,kkuroari,"22 • shop, comms, etc ➡️",in,,b'demografi peserta program ini emang lebih banyak anak-anak yang mau seks bebas diluar negeri ketimbang yang beneran mau belajar'
2023-02-11 17:30:44+00:00,1624460941286068226,Pikrsmagajaya_,"Kalimantan Tengah, Indonesia",in,,"b'Salam Genre\xf0\x9f\x91\x8c\nHalo teman-teman semuanya \xf0\x9f\x99\x8c\nudah pada tau belum Apa Itu Seks Bebas? Nah, di postingan ini kita akan mengenal apa itu Seks Bebas, Dampak Seks Bebas, Akibat dari Seks Bebas, dan Cara menghindari Seks Bebas\xf0\x9f\x91\x8c\n---------------------------\nCP : Putri (+62 823 5089 9033) https://t.co/XoQEyBU5xU'"
2023-02-11 17:21:04+00:00,1624458510548492288,soetansjahrir45,,in,,"b'@Brown_bmsp @radixwp @DanyCahyono @muhamad45yusup @pandji Kebiasaan die seks bebas , ampe kebawa ke preferensi sensualitas pramugari...\n\nLiat pramugari pake atribut Islam , langsung tantrum...'"
2023-02-11 11:50:27+00:00,1624375306118365185,anak2_emaknya,,in,"['KapitalismePerusakGenerasi', 'IslamMembawaSolusi']","b'dalam perjalannya, berbagai UU dan kebijakan ini sepertinya tidak bergigi sehingga arus pergaulan bebas dan seks bebas menjd gaya hidup yang semakin kental di kalangan generasi negeri ini\n\nUU dan kbijakan https://t.co/UbzZBDEGff\xe2\x80\xa6\n#KapitalismePerusakGenerasi \n#IslamMembawaSolusi https://t.co/pSzGx8Osd6'"
